2016-01-13 10:11:52,163 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.utils:1.2.1-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.utils/pom.xml.
2016-01-13 10:11:52,231 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.coordinate:1.2.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.coordinate/pom.xml.
2016-01-13 10:11:52,287 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.httprestservice:1.2.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.httprestservice/pom.xml.
2016-01-13 10:11:52,354 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.ICoordinate:1.2.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.ICoordinate/pom.xml.
2016-01-13 10:11:52,421 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.IHttpRestController:1.2.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.IHttpRestController/pom.xml.
2016-01-13 10:11:52,473 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.IHttpRestService:1.2.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.IHttpRestService/pom.xml.
2016-01-13 10:11:52,532 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.httprestcontroller:1.2.2-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.httprestcontroller/pom.xml.
2016-01-13 10:11:52,598 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.libs.http:1.2.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.libs.http/pom.xml.
2016-01-13 10:11:52,661 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.libs.jackson:1.2.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.libs.jackson/pom.xml.
2016-01-13 10:11:52,723 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.libs.jssc:1.2.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.libs.jssc/pom.xml.
2016-01-13 10:11:52,780 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.libs.db:1.0.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.libs.db/pom.xml.
2016-01-13 10:11:52,833 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.modem.wvdial.ServiceWvdial:1.2.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.modem.wvdial/pom.xml.
2016-01-13 10:11:52,888 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.network.verifier:1.2.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.network.verifier/pom.xml.
2016-01-13 10:11:52,945 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.softwaremanager:2.0.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.softwaremanager/pom.xml.
2016-01-13 10:11:53,033 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.utils.fragment:1.2.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.utils.fragment/pom.xml.
2016-01-13 10:11:53,091 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: org.eclipse.kura:org.eclipse.kura.api:1.0.6-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/org.eclipse.kura.api/pom.xml.
2016-01-13 10:11:53,143 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.libs.activemq:1.2.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.libs.activemq/pom.xml.
2016-01-13 10:11:53,207 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.baseservice:1.2.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.baseservice/pom.xml.
2016-01-13 10:11:53,254 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.startupbaservice.interfaces:1.2.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.startupbaservice.interfaces/pom.xml.
2016-01-13 10:11:53,305 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.startupnotification:1.2.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.startupnotification/pom.xml.
2016-01-13 10:11:53,366 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.DHTSensorReader:1.2.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.DHTSensorReader/pom.xml.
2016-01-13 10:11:53,414 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.IDHTSensorReader:1.2.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.IDHTSensorReader/pom.xml.
2016-01-13 10:11:53,468 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.esfCloudConnection:1.2.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.esfCloudConnection/pom.xml.
2016-01-13 10:11:53,522 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.IesfCloudConnection:1.2.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.IesfCloudConnection/pom.xml.
2016-01-13 10:11:53,590 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.protocol.sender:1.2.1-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.protocol.sender/pom.xml.
2016-01-13 10:11:53,672 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.IRulesEngineService:1.0.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.IRulesEngineService/pom.xml.
2016-01-13 10:11:53,766 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.libs.easyRules:1.0.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.libs.easyRules/pom.xml.
2016-01-13 10:11:53,820 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.ruleEngine.IActionManager:1.0.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.ruleEngine.IActionManager/pom.xml.
2016-01-13 10:11:53,886 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.ruleEngine.IDeviceProvider:1.0.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.ruleEngine.IDeviceProvider/pom.xml.
2016-01-13 10:11:53,945 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.ruleEngine.IFactEventBus:1.0.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.ruleEngine.IFactEventBus/pom.xml.
2016-01-13 10:11:53,993 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.ruleEngine.actionManager:1.0.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.ruleEngine.actionManager/pom.xml.
2016-01-13 10:11:54,053 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.ruleEngine.deviceProvider:1.0.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.ruleEngine.deviceProvider/pom.xml.
2016-01-13 10:11:54,120 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.ruleEngine.factEventBus:1.0.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.ruleEngine.factEventBus/pom.xml.
2016-01-13 10:11:54,179 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.ruleEngine.rulesCreatorService:1.0.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.ruleEngine.rulesCreatorService/pom.xml.
2016-01-13 10:11:54,227 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.rulesEngine:1.0.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.rulesEngine/pom.xml.
2016-01-13 10:11:54,273 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.dataEnqueue:1.0.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.dataEnqueue/pom.xml.
2016-01-13 10:11:54,330 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.gpsreader:1.0.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.gpsreader/pom.xml.
2016-01-13 10:11:54,375 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.libs.marineapi.modified:1.0.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.libs.marineapi.modified/pom.xml.
2016-01-13 10:11:54,423 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.zwave.controller:1.0.2-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.zwave.controller/pom.xml.
2016-01-13 10:11:54,490 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.predixion.api:1.0.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.predixion.api/pom.xml.
2016-01-13 10:11:54,546 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.libs.rxtx:1.0.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.libs.rxtx/pom.xml.
2016-01-13 10:11:54,594 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.libs.zigbee:1.0.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.libs.zigbee/pom.xml.
2016-01-13 10:11:54,650 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.diagnostic:1.2.1-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.diagnostic/pom.xml.
2016-01-13 10:11:54,705 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.camera:1.1.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.camera/pom.xml.
2016-01-13 10:11:54,752 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.commandmanager:2.1.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.commandmanager/pom.xml.
2016-01-13 10:11:54,795 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.core.mock:1.0.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.core.mock/pom.xml.
2016-01-13 10:11:54,843 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.monitoring:1.0.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.monitoring/pom.xml.
2016-01-13 10:11:54,891 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.telemetry:1.0.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.telemetry/pom.xml.
2016-01-13 10:11:54,940 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.azureconnection:1.0.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.azureconnection/pom.xml.
2016-01-13 10:11:54,990 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.libs.iothubazure:1.0.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.libs.iothubazure/pom.xml.
2016-01-13 10:11:55,036 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.IMonitoring:1.0.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.imonitoring/pom.xml.
2016-01-13 10:11:55,086 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.scenario.common:1.0.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.scenario.common/pom.xml.
2016-01-13 10:11:55,124 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.IDiagnostic:1.0.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.IDiagnostic/pom.xml.
2016-01-13 10:11:55,201 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.ITelemetry:1.0.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.ITelemetry/pom.xml.
2016-01-13 10:11:55,258 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: com.accenture:com.accenture.IModem.wvdial:1.0.0-SNAPSHOT @ /Users/wujinxin/IoTProjects/KuraWorkspace/accenture_agent_workspace/Core/com.accenture.IModem.wvdial/pom.xml.
2016-01-13 10:11:56,935 [Worker-27] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Imported and configured 73 project(s) in 26 sec
